line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
791,"Haku, I promise Ill be back.",28,6,negative,-0.128,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.45731347209211487,5
792,Whats going on here?,20,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6892748666588208,2
793,Dont you understand? Its love.,30,5,positive,0.6369,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.5562794849938468,1
794,It just keeps getting bigger!,29,5,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.624880497633358,2
795,- Dont let it eat me!,21,5,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.32337951371137014,4
796,"Thank goodness, Sen!",20,3,positive,0.6996,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.46963754491880844,1
797,Yubaba cant control him.,24,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.5331429827756543,2
798,Theres no need to get upset.,28,6,negative,-0.5859,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.3169781607011408,4
799,Wheres Sen? I want Sen!,23,5,positive,0.1511,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.44796479610628426,5
800,Now hurry!,10,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249725764855618,2
801,"Yubaba, its Sen.",16,3,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6886663212547425,1
802,Where were you?,15,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
803,"Sen is here, honored guest.",27,5,positive,0.5859,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6838374200767399,1
804,What took you so long?,22,5,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6891866580517695,0
805,Win him over,12,3,positive,0.5859,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
806,Whats this filthy rat?,22,4,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.4293906351518852,3
807,Dont you recognize him?,23,4,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.46239899280751734,0
808,Of course not.,14,3,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6247925850140987,0
809,Now in you go.,14,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
810,Have a nice time.,17,4,positive,0.4215,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.4113873068137158,4
811,Will she be all right?,22,5,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6249736551218553,1
812,Want to take her place?,23,5,positive,0.0772,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.5325494950647698,3
813,"Try this, its yummy.",20,4,positive,0.5267,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6248679088082058,1
814,Want some gold?,15,3,positive,0.0772,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.4044129693737032,5
815,Come over here.,15,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249747545866372,2
816,What do you want?,17,4,positive,0.0772,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249434547571492,6
817,Where did you come from?,24,5,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249747545866372,2
818,Theres someplace,16,2,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6249046165662007,1
819,You should go home.,19,4,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249315504494137,6
820,You cant give me what I want.,29,7,positive,0.0772,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.30759039085299444,4
821,Wheres your home?,17,3,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6892153247460839,6
822,No... No...,11,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
823,Im lonely... So lonely...,25,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
824,Are you lost?,13,3,negative,-0.3182,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6246761978595511,6
825,Sen... I want Sen.,18,4,positive,0.0772,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.4675975662892059,5
826,Take the gold.,14,3,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.40464407976517025,4
827,Would you eat me?,17,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.41426036832032787,4
828,Take it.,8,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249564640689766,2
829,Take it!,8,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249564640689766,2
830,"Before you eat me, eat this first.",34,7,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6842280762797219,0
831,"I was saving it for my parents,",31,7,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6249178431921066,0
832,Sen!,4,1,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.624979379491085,1
833,You little wench!,17,3,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6249542245366261,0
834,Watch out!,10,2,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6249193593758238,0
835,Not in my house!,16,4,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6248906109733721,0
836,Im over here!,13,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
837,Here!,5,1,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
838,Youll pay for this!,19,4,negative,-0.1759,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6828314761177795,6
839,"Sen, down here!",15,3,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.624979379491085,1
840,Over here!,10,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
841,We dont need him.,17,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.44360008737314,3
842,He needs to get out of there.,29,7,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249560118543929,6
843,But where do we take him?,25,6,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249564640689766,2
844,I dont know.,12,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.4362093168943937,3
845,Dont know?,10,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.4362093168943937,3
846,"Great, now hes following us.",28,5,positive,0.6249,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.688346690806896,1
847,- From here you walk.,21,4,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6246671747263596,1
848,Youll find the station.,23,4,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6828984691909719,6
849,Thanks.,7,1,positive,0.4404,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249341267225018,6
850,Be sure to come back!,21,5,positive,0.3802,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.5276613067375815,3
851,I will.,7,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
852,Sen! I said you were a klutz.,29,7,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.5628223982080508,2
853,I take it back!,15,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.41243011705680604,3
854,"No Face, hurt her",17,4,negative,-0.6808,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.39941231046993225,4
855,There it is.,12,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
856,"The trains coming, lets hurry.",30,5,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.3180444990147098,4
857,"To Swamp Bottom, please.",24,4,positive,0.3182,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.5608377402262721,0
858,You want to come too?,21,5,positive,0.0772,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.40972065305444516,3
859,"One more, please.",17,3,positive,0.3804,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6891926910982685,1
860,Sit down.,9,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6248339198155582,2
861,"Behave yourself, okay?",22,3,positive,0.2263,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249334749959369,6
862,Kamaji.,7,1,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249533416211954,2
863,"Oh, Haku.",9,2,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249827369555452,6
864,"Kamaji, wheres Sen?",19,3,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.33770815128175685,3
865,What happened? Please tell me.,30,5,positive,0.3182,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.3319111036678922,4
866,Dont you remember anything?,27,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.4384820013554615,3
867,Just fragments.,15,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
868,Chihiro kept calling my name,28,5,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.4126174712293617,3
869,I followed her voice,20,4,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6248137632124198,1
870,Chihiro?,8,1,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249835180973121,2
871,Wonderful... Its the power of love.,35,6,positive,0.6369,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6195029704107458,0
872,This gold will hardly cover the damage.,39,7,negative,-0.4472,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6249300939624359,1
873,"That fool, Sen!",15,3,negative,-0.4926,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.624979379491085,1
874,"But we were saved, thanks to her.",33,7,positive,0.8201,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249341267225018,6
875,Silence!,8,1,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6247690588445148,2
876,She started the whole thing.,28,5,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6246911338112906,6
877,Now shes run away.,18,4,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.4688141608310906,5
878,Abandoned her own parents!,26,4,negative,-0.5093,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6886711917662918,0
879,They must be fat enough.,24,5,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.5315866684769832,3
880,"No, wait.",9,2,negative,-0.296,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249570095743268,2
881,Master Haku!,12,2,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.44848780479944184,5
882,"What, youre still alive?",24,4,positive,0.3818,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.5475765516914844,0
883,You still dont see it?,22,5,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.33046634816685583,4
884,Youve gotten pretty fresh.,26,4,positive,0.6705,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.7233733191409122,1
885,Since when do you talk that way?,32,7,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6833437609254287,0
888,Pebbles!,8,1,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
890,"Where are you, Bo?",18,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
891,Please come out.,16,3,positive,0.3182,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.4012689089133308,4
894,"Why, you little...",18,3,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6249542245366261,0
895,Out with it!,12,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
896,Where did you hide my Bo?,25,6,negative,-0.1779,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.624734427243752,1
897,Hes with Zeniba.,16,3,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.4056253001732573,5
898,Zeniba?,7,1,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249059330235495,6
899,Now I understand.,17,3,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6248530526121671,1
900,She thinks shes beaten me.,26,5,negative,-0.4215,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6217023491549584,0
901,"So, whats your plan?",20,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249487322100405,2
902,Ill bring him back.,19,4,negative,-0.4215,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.5365408673440151,5
903,But you must send Sen and,25,6,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.5520421872225897,2
904,And what about you?,19,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
905,Maybe Ill send them back,24,5,negative,-0.4215,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.526314572993742,5
906,I think this is right.,22,5,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.4430727772184576,5
907,Come on.,8,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249747545866372,2
908,You can ride on my shoulder.,28,6,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
909,Come in.,8,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249747545866372,2
910,Thank you.,10,2,positive,0.3612,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6249654244346415,1
911,"Well, hurry up then.",20,4,positive,0.2732,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249725764855618,2
912,Come on.,8,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249747545866372,2
913,So you all made it.,19,5,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
914,- I...,6,1,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
915,Ill make some tea.,18,4,negative,-0.4215,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.42127705091457646,5
916,"Zeniba, Haku stole this.",24,4,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.47408271944845454,5
917,Do you know what this is?,25,6,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249351226226786,2
918,"No, but I know its very precious.",33,7,positive,0.7086,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.419414865901972,4
919,Im here to apologize for him.,29,6,positive,0.1027,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.624764847293855,0
920,You held this,13,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
921,What?,5,1,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
922,"Wait, the protection spell is gone.",35,6,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.4373063778823336,4
923,Im sorry.,9,2,negative,-0.0772,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6249255959828995,0
924,I squashed it.,14,3,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6248795530680896,0
925,Squashed it!,12,2,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6248795530680896,0
926,My sister snuck,15,3,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6248330760991184,0
927,so she could control him.,25,5,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6878371391925132,2
928,And you squashed it!,20,4,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6248795530680896,0
929,"Now then, sit down.",19,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6248339198155582,2
930,You must be No Face.,20,5,negative,-0.296,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.4069036746754914,4
931,Please turn them back into themselves.,38,6,positive,0.3182,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.5361435912643193,1
932,"Why my dear, the spells long broken.",36,7,negative,-0.128,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6891830772721228,0
933,They can change back any time.,30,6,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.4280171036537562,5
934,Yubaba and I are two halves of,30,7,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.688316072042026,1
935,You know what bad taste she has.,32,7,negative,-0.5423,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.4243907623671452,4
936,Sorceress twins are,19,3,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6247404383022852,6
937,"Id like to help you dear,",25,6,positive,0.7783,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.4002123095433431,4
938,Its one of our rules here.,26,6,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6802880443969521,1
939,Youll have to save your parents,31,6,positive,0.4939,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.5334992538318305,0
940,all by yourself.,16,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
941,But cant you,12,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249629498492011,2
942,I feel like Haku and I met,26,7,positive,0.3612,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249827369555452,6
943,In that case its easy.,22,5,positive,0.4404,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
944,Everything that happens,23,3,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6248760431481458,1
945,even if you cant remember it.,29,6,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.7249889584112249,2
946,Its already late.,17,3,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.4113370419254988,4
947,You boys give me a hand.,24,6,positive,0.4939,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.7246693193123601,0
948,"Come on, keep at it.",20,5,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.42847203597773026,4
949,See? You have a talent for this.,32,7,positive,0.4215,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249610243685011,2
950,Youre a big help.,17,4,positive,0.4019,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.3169172900985153,4
951,Its not the same,16,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
952,Pull it through there.,22,4,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6248736762705154,0
953,"Zeniba, Im going back after all.",32,6,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.5079635237881746,3
954,Haku could die while Im sitting here.,37,7,negative,-0.5994,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.7099846404946724,6
955,And they might eat,18,4,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.41829047892413423,4
956,Wait just a little longer.,26,5,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.524211287934196,2
957,There we are.,13,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
958,Use it to tie back your hair.,29,7,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.5590275708554852,2
959,Its pretty.,11,2,positive,0.4939,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6247783879003468,1
960,Itll protect you.,17,3,positive,0.3818,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.39883434788970656,4
961,Thank you.,10,2,positive,0.3612,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6249654244346415,1
962,What good timing.,17,3,positive,0.4404,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6871538518552797,2
963,Sure.,5,1,positive,0.3182,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249282382881116,6
964,Haku!,5,1,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249827369555452,6
965,Haku...,7,1,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249827369555452,6
966,Im so glad to see you.,22,6,positive,0.5095,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249610243685011,2
967,Are you okay?,13,3,positive,0.2263,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249334749959369,6
968,Thank goodness.,15,2,positive,0.6705,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.4285225075355563,4
969,"Good timing, Id say.",20,4,positive,0.4404,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.5101510996423461,3
970,"Zeniba, Hakus alive.",20,3,positive,0.3818,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.5378088622285074,0
971,"Haku, I no longer blame",23,5,negative,-0.5574,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.45954594559302575,3
972,But be sure to protect this girl.,33,7,positive,0.7469,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.5258227936705068,0
973,"Okay boys, time you went home.",30,6,positive,0.2263,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.3594599023555496,5
974,Come see me again soon.,23,5,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.7239765647022847,2
975,You stay with me,16,4,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6247701106413361,6
976,Zeniba!,7,1,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249059330235495,6
977,"Thank you, Im going now.",24,5,positive,0.3612,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.404067399107811,4
978,"Dont worry, Im sure",19,4,positive,0.1139,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.7233947013336742,6
979,My real name is Chihiro.,24,5,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.539136966078835,3
980,Chihiro? What a nice name.,26,5,positive,0.4215,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.5237995538679395,3
981,Take good care of it.,21,5,positive,0.7269,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.7215215431638571,2
982,I will!,7,2,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
983,Now off you go.,15,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
984,"Thank you, Zeniba.",18,3,positive,0.3612,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.41108251713454896,5
985,"Haku, listen.",13,2,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.451983758096785,5
986,"I dont remember this,",21,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.4384820013554615,3
987,"Once when I was little,",23,5,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6249542245366261,0
988,Now its all built over.,23,5,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6247929836227943,0
989,But I just remembered.,22,4,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
990,The river was called...,23,4,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6888677185358937,1
991,it was called the Kohaku River.,31,6,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.7224621473134969,1
992,Your real name is Kohaku.,25,5,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.7215728904311532,6
993,"Chihiro, thank you!",19,3,positive,0.4199,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.41274724632981485,4
994,My name is,10,3,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249480216206046,6
995,- Nigihayami?,13,1,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
996,What a name!,12,3,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6249480216206046,6
997,I remember how,14,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249247087488828,2
998,You were chasing your shoe.,27,5,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
999,"Yes, and you carried me",23,5,positive,0.4019,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6249300368490633,2
1000,Im so happy...,14,3,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.25,4
1001,Theyre back!,12,2,neutral,0.0,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.43142781700130617,0
1002,You brought Bo back with you?,29,6,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6812512583210936,6
1003,Baba!,5,1,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.6248555208841582,6
1004,Bo! Youre not hurt?,19,4,positive,0.471,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.43241075394432477,4
1005,"Bo, when did you learn",22,5,neutral,0.0,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.6248477170748933,1
1006,"Yubaba, remember your promise.",30,4,positive,0.3182,1,"sen, right, please, youre, thank, ill, yubaba, one, hes, gold",0.5199866971324878,1
1007,Send Chihiro and her parents,28,5,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.498444382200981,2
1008,"Sorry, but its not that simple.",31,6,neutral,-0.0387,3,"way, lin, little, give, still, eat, inside, coming, tell, sorry",0.6249255959828995,0
1009,"This world has rules, you know.",31,6,neutral,0.0,2,"haku, dont, back, mom, thats, dad, look, get, name, lets",0.5341646011062295,3
1010,Silence!,8,1,neutral,0.0,0,"chihiro, come, hurry, see, cant, good, wait, take, got, kamaji",0.6247690588445148,2
