line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
418,There now.,10,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
419,You mustnt cry.,15,3,positive,0.3724,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833287548996905,3
420,Dont worry.,11,2,positive,0.3412,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6521074525751747,1
421,Really?,7,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
422,"Why, have I ever lied to you?",29,7,negative,-0.3818,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833240824537195,2
424,Right?,6,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833315846792513,3
425,Yeah.,5,1,positive,0.296,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
426,Promise?,8,1,positive,0.3182,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833282770364662,6
427,Yes.,4,1,positive,0.4019,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833320507874851,4
428,"Go along, its dangerous.",24,4,negative,-0.4767,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833251135409923,5
429,You promised.,13,2,positive,0.3612,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
430,Take care of the Princess.,26,5,positive,0.4939,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.40922430135436594,1
431,Arent we in Pejite yet?,23,5,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.38652885398305153,3
432,My back is killing me.,22,5,negative,-0.6597,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6547178084965231,5
433,"Boy oh boy, did the Princess",28,6,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.4988057953165879,6
434,"Hey, isnt this strange?",23,4,positive,0.1877,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.36615891214007007,0
435,Why do they fly so close together?,34,7,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6540681153136475,2
436,Like theyre afraid of an attack.,32,6,negative,-0.1531,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6942143055429101,1
437,Toxins swirl below the clouds.,30,5,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6547982732339174,4
438,Dont move.,10,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6529878776137494,1
439,A gun ship.,11,3,negative,-0.34,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6537294679655926,2
440,Enemy fire!,11,2,negative,-0.7345,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6537238161435067,2
441,I told you so.,14,4,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833264398878371,6
442,"Wow, terrifying!",16,2,positive,0.1007,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
443,Defense formation!,18,2,positive,0.2003,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
444,Thats a Pejite gun ship.,24,5,negative,-0.34,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.38932095690504864,0
445,Pejite!,7,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833320677883209,5
446,Damn! They got 3.,17,4,negative,-0.4574,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.654745315217528,3
447,Whats the Korvet doing?,23,4,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6543861559373894,2
448,Their ships just crumble.,25,4,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833291245797484,6
449,"No, hes hit our tail.",21,5,negative,-0.296,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6545152107864791,5
450,The Barge tether snapped.,25,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
451,"Hurry, Teto.",12,2,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.39126455935015947,3
452,"No, were going down.",20,4,negative,-0.296,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833300406004298,3
453,Princess!,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
454,Stop! No more killing.,22,4,negative,-0.855,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6542751122615532,5
455,No more!,8,2,negative,-0.3595,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
456,Princess.,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
457,"Hurry, Mito!",12,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.36676735181793835,0
458,"Princess, were doomed.",22,3,negative,-0.6369,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6499726514721761,3
459,Maybe I can fly it.,19,5,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833305722632602,2
460,"Hurry, Mito!",12,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.36676735181793835,0
461,What? Right!,12,2,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833315846792513,3
462,Start the engine!,17,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6548176471498193,5
463,Come!,5,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833320178320202,3
464,Hurry.,6,1,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833326008132153,4
465,"Get inside. Mito, ready?",24,4,positive,0.3612,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.3544534678952834,0
466,Ready or not!,13,3,positive,0.4199,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833302641856052,2
467,Full throttle when we take off.,31,6,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833316767093456,1
468,Roger! Ready.,13,2,positive,0.4199,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833302641856052,2
470,Put on the toxin mask.,22,5,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.654639527795304,6
471,Drop below the clouds,21,4,negative,-0.2732,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.36690971256194727,5
472,Youre still warm.,17,3,positive,0.2263,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.3943303474125057,0
473,What is this place?,19,4,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.583329938598739,2
474,Ive never seen,14,3,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6948403967661263,4
475,Keep an eye on the right tail.,30,7,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.7187831228980063,3
476,Its nearby.,11,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
477,Its still aloft.,16,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833297446596171,1
478,Hey! Youre right.,17,3,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.38128087535196153,0
479,There it is.,12,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
480,Its the Princess.,17,3,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
481,"Dont give up, everyone.",23,4,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5215291855113893,6
482,Ill throw you a rope.,21,5,negative,-0.4215,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833319552560942,5
483,Our hook is broken.,19,4,negative,-0.4767,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833293121549818,5
484,You cant hook us in mid-air.,28,7,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6942409245306332,5
485,I dont want to crash and,24,6,positive,0.2584,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5279467193070738,5
486,Well leap to our deaths.,24,5,positive,0.2732,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
487,Dont panic!,11,2,positive,0.4577,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.650554842954991,1
488,Good bye. Farewell.,19,3,positive,0.4404,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833318022629095,6
489,Listen to me.,13,3,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833302450433152,4
490,Kill the rear engine.,21,4,negative,-0.6908,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6543908531420263,5
491,The engine noise is too loud.,29,6,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833278994864994,5
492,Yes!,4,1,positive,0.4574,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833320507874851,4
493,What?,5,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
494,Princess... What are you...,27,4,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
495,"Your mask, Princess.",20,3,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6490359070654776,3
496,Youll die.,10,2,negative,-0.5994,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6546731009905933,3
497,Put your mask on!,17,4,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.654639527795304,6
498,I promise youll be safe.,24,5,positive,0.6369,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.4967435917329926,6
499,Trust me and dump that cargo.,29,6,positive,0.1779,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833303908450346,4
500,Well do whatever you say.,25,5,positive,0.2732,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.583328615090649,3
501,"Please, put your mask back on.",30,6,positive,0.3182,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.3986141250040196,6
502,The Princess is smiling.,24,4,positive,0.4588,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6483067308615569,3
503,Were going to be OK.,20,5,positive,0.4466,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833300406004298,3
504,Hurry! Lose the cargo.,22,4,negative,-0.4574,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6537726549868033,4
505,"Princess, were in a nose-dive!",30,6,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
506,Restart engines!,16,2,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833253975353117,4
507,I inhaled.,10,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
508,"Hurry, hurry.",13,2,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833326008132153,4
509,Princess!,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
510,Everyone safe?,14,2,positive,0.4404,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6541658467655447,6
511,Dont move!,10,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6529878776137494,1
512,You!,4,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
513,Thanks for saving me.,21,4,positive,0.4404,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6547694921515588,3
514,"Whyd you save her, Princess?",28,5,positive,0.4939,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5448161964881948,1
515,Youre a fool.,13,3,negative,-0.4404,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833324879957394,2
516,You thought Id grovel,21,4,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833265625887403,6
517,You know nothing of the Sea of Decay.,37,8,negative,-0.4019,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.3679709412821926,0
518,It isnt like the human world.,29,6,negative,-0.2755,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.48142653691664966,6
519,Theres no knowing what,22,4,negative,-0.296,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5829016070189733,6
520,That battle hurled,18,3,negative,-0.3818,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833273687685403,6
521,The insects are furious.,24,4,negative,-0.5719,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5830605611499075,5
522,Look up!,8,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833323047678362,1
523,The Yamma are sentries.,23,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
524,Theyll quickly bring other insects.,35,5,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5724289714414301,1
525,We must escape now.,19,4,positive,0.1779,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833320251038131,4
526,"Mito, fix the hook.",19,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.3906423221316935,5
527,Dont move.,10,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6529878776137494,1
528,What are you so afraid of?,26,6,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.583327006580002,1
529,Youre just like a,17,4,positive,0.3612,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833324879957394,2
530,How dare you?,13,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833280755365913,1
531,Dont be afraid.,15,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6505546439014334,1
532,We just want you to go,22,6,positive,0.0772,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833317487906208,5
533,You...,6,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
534,Theyre here.,12,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833318997142906,1
535,Quiet! Dont irritate them.,26,4,positive,0.3867,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6490113339252733,1
536,This is an Ohmus nest.,22,5,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6522932784996562,3
537,Were surrounded.,16,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
538,Theyre examining us.,20,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833318997142906,1
539,"Forgive us, Ohmu,",17,3,positive,0.2732,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833323243235259,1
540,for disturbing your nest.,25,4,negative,-0.5106,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5825734331169878,6
541,"Please understand,",18,2,positive,0.3182,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6532414652849367,4
542,Princess!,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
543,Hes still alive.,16,3,positive,0.3818,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.4987830180189607,5
544,"Wait, Ohmu.",11,2,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.3787010186220349,4
545,Whats happening?,16,2,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833318242602948,2
546,Their eyes have turned blood-red.,33,6,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.583327209800788,2
547,What will you do with the glider?,33,7,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833294333132425,1
548,"When the waters quiet,",22,4,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6543538780328626,6
549,"If Im not back in an hour,",26,7,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6547179581952263,5
550,But...,6,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
551,Princess!,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
552,Shes gone.,10,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6539028243739253,5
553,Hand it over.,13,3,positive,0.4939,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833307826827574,5
554,"All right, everyone.",20,3,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.3640114723412339,6
555,Well do as the Princess said.,29,6,positive,0.2732,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6491058605984549,3
556,Princess.,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
557,Damn!,5,1,negative,-0.4574,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833302483285621,3
558,Who are you?,12,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
559,You think only of killing.,26,5,negative,-0.6597,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6519061817073812,5
560,My flares and charms,20,4,positive,0.4404,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833293809155409,6
561,Its quicksand.,14,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
562,Damn!,5,1,negative,-0.4574,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833302483285621,3
563,Its been two hours already.,27,5,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
564,More and more insects.,22,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5830605611499075,5
565,Princess!,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
566,Nausica.,8,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833324477384526,3
567,Come here.,10,2,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833320178320202,3
568,Father.,7,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833306806886039,5
569,Mothers here too.,17,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
570,"No, I dont want to go.",22,6,negative,-0.3447,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.39616712222919165,5
571,Stay away!,10,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6545277237903981,1
572,Theres nothing here.,20,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6531104092784271,1
573,I said theres nothing.,22,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6924078681123584,1
574,Stay inside.,12,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6537479350825157,1
575,Its a baby Ohmu.,16,4,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.38470574100714294,0
576,Shes being used by the insects.,31,6,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6547212889072946,5
577,"Give it to me, Nausica.",23,5,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.39271876920484555,6
578,No! Its not doing,17,4,negative,-0.3595,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
579,Insects and humans cant,23,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.4716692777241505,5
580,"Please, dont kill it.",21,4,positive,0.7217,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.2978840720111881,0
581,Please!,7,1,positive,0.3802,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.583332047915107,4
582,Teto...,7,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833305876507872,3
583,What a strange place.,21,4,negative,-0.2023,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6547978583656866,2
584,Hey!,4,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
585,I finally found it.,19,4,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6546672966373487,3
586,How are you feeling?,20,4,positive,0.128,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
587,Where are we?,13,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
588,"First, let me thank you.",24,5,positive,0.3612,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6935995865588704,2
589,Im Asbel of Pejite.,19,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.654748984508605,5
590,Thank you for saving me.,24,5,positive,0.3612,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.3975199224814307,3
591,Im Nausica of the,17,4,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833324477384526,3
592,Where are we?,13,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
593,No wonder youre surprised.,26,4,negative,-0.0772,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6519734888596326,2
594,Were beneath the Sea of Decay.,30,6,negative,-0.4019,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6937144260821809,2
595,Beneath the Sea of Decay?,25,5,negative,-0.4019,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6937144260821809,2
596,"Look, we fell from up there",27,6,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833323047678362,1
597,along with the sand.,20,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.3678890526344966,5
598,Were not wearing masks.,23,4,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833278664176381,4
599,Thats right.,12,2,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.36606742157210603,0
600,"Couldnt believe it myself,",26,4,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833256875179984,4
601,finding this place,18,3,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.583329938598739,2
602,What is it?,11,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
603,"Nausica, dont wander too far.",29,5,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.31753514533939664,0
604,What a wonderful tree.,22,4,positive,0.5719,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833283739650593,5
605,"Even though its dead,",21,4,negative,-0.6486,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.46579141417620784,2
606,Just like the sand at,21,5,positive,0.3612,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833289039470461,6
607,Grains of petrified wood,24,4,negative,-0.5423,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
608,Nausica!,8,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833324477384526,3
609,Are you crying?,15,3,negative,-0.4767,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
610,"Yes, Im so delighted.",21,4,positive,0.7425,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833320507874851,4
611,Lastel was my twin sister.,26,5,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833282967059296,5
612,I should have been with her.,28,6,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
613,Im sorry I didnt,16,4,negative,-0.0772,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.3836236763272334,0
614,"Oh, no...",9,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
615,Im sorry,8,2,negative,-0.0772,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833313091991714,5
616,I nearly killed the person,26,5,negative,-0.6705,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.583324997188312,1
617,I see... So its in the,22,6,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833318657825293,6
618,This nut tastes really weird.,29,5,negative,-0.2484,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.583326699240778,4
619,Its a chiko nut.,16,4,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.583326699240778,4
620,"It doesnt taste great, but",26,5,negative,-0.284,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833298427922822,1
621,Why the Sea of Decay was born?,30,7,negative,-0.4019,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6547773564669289,2
622,You think the strangest thoughts.,33,5,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5823038872869175,1
623,The trees of the Sea of,23,6,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6521414105463043,2
624,a world polluted by humans.,27,5,negative,-0.4588,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.4984348720558307,1
625,"They absorb toxins from the earth,",34,6,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.3767686655181759,4
626,"generate pure crystals,",23,3,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5830939027605022,6
627,Thats what created these,24,4,positive,0.25,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5829789820403537,1
628,The insects protect this forest.,32,5,positive,0.3818,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.4935887142431814,6
