line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
396,Better head back.,17,3,positive,0.4404,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.7059319465365381,3
399,001704,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
400,The feathers are gone...,24,4,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.599975516231717,6
403,001709,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
404,I was saving this story,23,5,neutral,0.0,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.5999515352976827,5
405,for when you get settled in here.,33,7,neutral,0.0,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.5999957226324524,5
408,001715,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
409,That tower was built by,23,5,neutral,0.0,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.6679954103836939,5
410,my mothers uncle,16,3,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.5999815259211804,3
413,001722,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
414,He was a very smart man,23,6,positive,0.4576,1,"mother, know, came, time, take, world, day, baby, could, lie",0.5999712876468986,4
417,001725,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
418,but read too many books,23,5,neutral,0.0,1,"mother, know, came, time, take, world, day, baby, could, lie",0.5999610886092541,4
419,and lost his mind.,18,4,negative,-0.3182,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.5999785439113745,3
422,001730,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
423,One day,7,2,neutral,0.0,1,"mother, know, came, time, take, world, day, baby, could, lie",0.3909594427721623,1
424,before I was born,17,4,neutral,0.0,1,"mother, know, came, time, take, world, day, baby, could, lie",0.5999820273581243,4
427,001734,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
428,he disappeared,14,2,negative,-0.2263,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
429,an open book he hadnt finished.,31,6,neutral,0.0,1,"mother, know, came, time, take, world, day, baby, could, lie",0.5999788877837857,4
432,001740,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
433,They looked everywhere,22,3,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.5999457930532436,3
434,but couldnt find any trace.,27,5,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.6683560675403727,6
437,001746,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
438,Later,5,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
439,to the main house collapsed,27,5,negative,-0.2732,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.5999662025727821,5
442,001751,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
443,and beneath the tower,21,4,neutral,0.0,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.599992694053453,5
444,a maze of tunnels was found.,28,6,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
447,001756,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
448,For safety,10,2,positive,0.4215,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
449,had the entrance sealed.,24,4,neutral,0.0,1,"mother, know, came, time, take, world, day, baby, could, lie",0.5976304009775847,4
452,001802,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
453,You mustnt go near it either.,29,6,neutral,0.0,1,"mother, know, came, time, take, world, day, baby, could, lie",0.6685995998032379,4
456,001805,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
457,Yes maam.,9,2,positive,0.4019,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.6683626114210275,3
458,Thank you for the tea.,22,5,positive,0.3612,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.3971602337223009,2
461,001810,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
462,Good night.,11,2,positive,0.4404,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.6678307983635681,6
465,001812,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
466,Good night. Mornings are cold,29,5,positive,0.4404,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.6678307983635681,6
467,so sleep warm.,14,3,positive,0.2911,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
470,001816,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
471,Yes maam.,9,2,positive,0.4019,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.6683626114210275,3
474,001917,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
475,Mahito,6,1,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999972568051255,6
478,001933,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
479,Youre home.,11,2,neutral,0.0,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.37819823365109717,2
482,001935,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
483,Im home.,8,2,neutral,0.0,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.5999891766209499,0
486,002012,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
487,Navy boys are all flustered.,28,5,negative,-0.25,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
490,002014,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
491,They boasted Saipan,19,3,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
492,would hold for a year.,22,5,neutral,0.0,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.706997587876069,0
495,002019,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
496,I pity those who died...,24,5,negative,-0.296,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.5999789891435117,5
499,002022,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
500,The factorys booming though.,28,4,neutral,0.0,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.5999479054689014,0
503,002024,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
504,Well take the Datsun to school.,31,6,positive,0.2732,1,"mother, know, came, time, take, world, day, baby, could, lie",0.6613602728013754,4
507,002028,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
508,A transfer student arriving by car,34,6,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
509,will shock everyone.,20,3,negative,-0.3818,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
512,002035,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
513,Dont worry.,11,2,positive,0.3412,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.6678356755652975,0
514,Weve spoken to the teachers.,28,5,neutral,0.0,1,"mother, know, came, time, take, world, day, baby, could, lie",0.6685500486925727,4
517,002040,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
518,Off you go.,11,3,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
521,002048,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
522,Agricultural volunteers,23,2,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
525,002059,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
526,Mahito Maki,11,2,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999972568051255,6
529,002222,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
530,Mahito,6,1,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999972568051255,6
531,Who did this to you?,20,5,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
534,002227,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
535,I just took a tumble.,21,5,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999338244202063,6
538,002229,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
539,Rest assured. Ill avenge you,28,5,negative,-0.0772,1,"mother, know, came, time, take, world, day, baby, could, lie",0.5324387687581573,4
